title,issue,issue_href,url,content_type,publish_date,abstract
A carbositall electrode modified with a SiO2-hemoglobin-gold film as a promising biosensing element,"February 2012, issue 2",/journal/10809/volumes-and-issues/67-2,https://link.springer.com/article/10.1134/S1061934811120070,Articles,05 February 2012,"The analytical prospects of a carbositall electrode modified with a film based on SiO2, hemoglobin (Hb), and gold nanoparticles (CSE SiO2-Hb-Au), prepared by deposition with an electrically generated catalyst, are reported. Hemoglobin on the surface of CSE SiO2-Hb-Au is shown to possess electrocatalytic activity toward dissolved oxygen, giving a rationale for the development of a rapid voltammetric procedure of O2 quantification with a detection limit of 0.1 mg/L. The inhibition activity of a number of nitrogen-containing organic substances to the catalytic current CSE SiO2-Hb-Au is studied. A voltammetric procedure is proposed for determination of the anti-flu drug rimantadine, 1-(1-adamantyl)ethylamine hydrochloride, with a detection limit of 0.4 mg/L. The procedure is applicable to the quantification of rimantadine in blood serum and saliva."
"Potentiometric sensors based on organic ion exchangers of tetraalkylammonium and silver complexes with ampicillin, oxacillin, and cefazolin","February 2012, issue 2",/journal/10809/volumes-and-issues/67-2,https://link.springer.com/article/10.1134/S1061934811120069,Articles,05 February 2012,"Potentiometric sensors with plasticized polymer membranes based on tetraalkylammonium organic ion exchangers and silver(I) complexes with ampicillin, oxacillin, and cefazolin are proposed for the quantification of antibiotics in model mixtures. The quantitative parameters of complex species of silver with β-lactam antibiotics (β-lac) are established. The complexes (β-lac)2Ag are shown applicable as electroactive components of membranes of potentiometric sensors with tetraalkylammonium cations as counterions. For the information on potentiometric selectivity coefficients and the parameters of cross-sensitivity of sensors in solutions of β-lactam antibiotics they might be used in multisensor systems of the electronic tongue type. The analytical signals are processed by the method of neural network. The average relative error of the individual quantification of β-lactam antibiotics in three-component model mixtures was 4–6%."
Potentiometric sensors with membranes based on ionic liquid tetradecylammonium triethylammonio-closo-dodecaborate,"February 2012, issue 2",/journal/10809/volumes-and-issues/67-2,https://link.springer.com/article/10.1134/S1061934812020074,Articles,05 February 2012,"Polymer compositions based on the ionic liquid tetradecylammonium triethylammonium-closododecaborate (TTCD) are proposed as the main components of membranes of potentiometric sensors (ion-selective electrodes) for determining ions [B12H11N(C2H5)3]−. Two types of polymer compositions are considered: conventional, polyvinyl chloride (PVC)-liquid ion-exchanger (solution of TTCD in o-nitrophenyl octyl ether) and another, PVC-TTCD (ionophore-plasticizer). The optimal composition of membranes for both types of electrodes are proposed, and their main electroanalytical parameters, such as selectivity, effect of pH, range of linear response, reproducibility, and stability of potential, were measured. A comparative analysis of the electroanalytical parameters of potentiometric sensors with membranes of two types is given. The detection limits for the electrodes of types I and II are 9 × 10−7 and 4 × 10−7 M. It is shown that [B12H11N(C2H5)3]− anions can be determined by potentiometric titration with indicator electrodes of different types."
"Determination of benzoate, sorbate, citrate and orthophosphate ions in beverage samples using two-dimensional isotachophoretic method","February 2012, issue 2",/journal/10809/volumes-and-issues/67-2,https://link.springer.com/article/10.1134/S1061934811120057,Articles,05 February 2012,"A two-dimensional capillary isotachophoretic method (cITP-cITP) using electrolyte system consisting of leading electrolytes (LE1): [10 mM HCl + β-alanine (pH 3.9) + 0.1% hydroxyethylcellulose (HEC)] and (LE2): [10 mM HCl + aminocaproic acid (pH 5.00) + 0.1% HEC], and 5 mM caproic acid as terminating electrolyte (TE) was studied. Two methods of detection, conductometric and UV-Vis, were applied to the determination of selected food preservatives and additives. Practical applicability was demonstrated by simultaneous determination of benzoates, sorbates, citrates and orthophosphates in 12 samples of beverages. The proposed method revealed linearity with R
2 between 0.9992 and 0.9999 for the concentration ranges: 10–100 mg/L (orthophosphate and citrate ions), 20–100 mg/L (sorbates) and 40–120 mg/L for benzoates. The detection limits for all studied ions were from 0.85 to 3.1 mg/L whereas the quantification ones were from 2.8 to 10 mg/L. The variation coefficients for five-fold analysis of all ions ranged between 0.4 and 9.1%. Obtained recoveries (from 97 to 104%) confirmed satisfactory accuracy of the proposed cITP-cITP method for the determination of tested food additives."
Determination of metal species in biological samples: From speciation analysis to metallomics,"February 2012, issue 2",/journal/10809/volumes-and-issues/67-2,https://link.springer.com/article/10.1134/S106193481202013X,Articles,05 February 2012,"The paper makes an attempt to give a definition to metallomics, a branch of science, which actively evolves in the recent years abroad, taking into account such common and well accepted terms as proteomics, genomics, and metabolomics. The author critically revises the analytical methodology that makes possible the detection and identification of individual metal species, the determination of their concentrations and, therefore, distribution in specific biological samples, and also investigates important biological processes involving metals and predicts their biological functions."
Development of ion-selective electrodes in Russia in 1991–2010,"January 2012, issue 1",/journal/10809/volumes-and-issues/67-1,https://link.springer.com/article/10.1134/S1061934811110104,Articles,23 December 2011,"Briefly considered are the main achievements made by the Russian scientists in the field of ionselective electrodes based on neutral and charged ionophores, during the last two decades."
Effect of sample preparation conditions on the determination of the total concentrations of unsymmetrical dimethylhydrazine in soils,"January 2012, issue 1",/journal/10809/volumes-and-issues/67-1,https://link.springer.com/article/10.1134/S1061934812010157,Articles,23 December 2011,"It is shown that, for a correct determination of the total concentration of unsymmetrical dimethylhydrazine (UDMH) in soil, it is necessary to consider the simultaneous presence of active products of its transformation, capable of hydrolysis to the parent compound, such as formic acid 1,1-dimethylhydrazide (FADMH). A comparative study is performed of the methods known in the literature for sample preparation to select conditions for the quantitative extraction of UDMH bonded by various mechanisms to organic and mineral fractions of soil, as well as FADMH as one of the most common active transformation products. It is found that the distillation with a 40% NaOH solution with an addition of Na2S enables the quantitative recovery of UDMH and FADMH from soils of all types and the determination of the maximum concentration of UDMH in the analysis of real samples of contaminated soils, which allows us to recommend this option to determine the total concentration of UDMH."
Silicon-titanium xerogels: Synthesis and application to the determination of ascorbic acid and polyphenoles,"January 2012, issue 1",/journal/10809/volumes-and-issues/67-1,https://link.springer.com/article/10.1134/S1061934812010108,Articles,23 December 2011,"Titanium and silicon-titanium xerogels have been obtained and it has been demonstrated that titanium(IV) incorporated into the xerogel matrix can participate in complexation reactions with ascorbic, gallic, ferulic, and caffeic acids and also rutin, quercetin, and dihydroquercetin present in aqueous solutions. In the case of dihydroquercetin 1 min of contact has been sufficient for achieving the equilibrium; the other compounds required 7–10 min. The stability constants of titanium(IV) complexes incorporated into xerogels reduced in the order dihydroquercetin > gallic acid > ascorbic acid > quercetin > caffeic acid > rutin. The procedures have been developed for solid-phase spectrophotometric determination of ascorbic, gallic, ferulic, caffeic acid as well as rutin, quercetin, and dihydroquercetin. The accuracy of the procedure has been examined by the standard addition method. The procedures for the determination of dihydroquercetin and ascorbic acid have been applied to the analysis of pharmaceutical preparations."
Quartz crystal microbalance determination of vapors of volatile organic compounds on carbon nanotubes under batch conditions,"January 2012, issue 1",/journal/10809/volumes-and-issues/67-1,https://link.springer.com/article/10.1134/S1061934812010145,Articles,23 December 2011,Specific features of the sorption of vapors of monoatomic aliphatic alcohols and aromatic compounds on coatings formed from carbon nanotubes of various genesis studied by the method of piezoelectric micro weighing are considered. The morphology of the coatings is considered in dependence on the conditions of synthesis and aftertreatment of carbon nanotubes. A new method of the processing of signals from an array piezoelectric sensors is proposed; it allows an increase in the selectivity of the determination of volatile organic compounds in an equilibrium gas phase by 2–2.5 times. The advantages of the application of carbon nanotubes as sorption coatings in comparison to the standard polymeric sorbents for piezoelectric micro weighing are demonstrated: the detection limit decreases by 4–15 times and the duration of measurement by 5–55 times.
Determination of silver in real samples using homogeneous liquid-liquid microextraction based on ionic liquid,"January 2012, issue 1",/journal/10809/volumes-and-issues/67-1,https://link.springer.com/article/10.1134/S1061934812010170,Articles,23 December 2011,"A new solvent-free mode of homogeneous liquid-liquid microextraction based on ionic liquid (IL) named as modified cold induced aggregation microextraction (M-CIAME), was developed. The method is a fast, solvent free, robust against high medium salt content, and simple for extraction and preconcentration of metal ions from various samples. The extraction of silver was preformed in the presence of 4,4-bis(dimethylamino)thiobenzophenone (TMK) as the complexing agent and sodium hexafluorophosphate (NaPF6) was added to the sample solution (50°C) containing small amounts of 1-hexyl-3-methylimidazolium tetrafluoroborate [Hmim][BF4]. Afterwards, the solution was placed in the ice bath and a cloudy solution was formed due to the decrease of IL solubility. After centrifuging, the fine droplets of extraction phase were settled of the bottom of the conical bottom glass centrifuge tube. Under the optimum conditions, the limit of detection (LOD) was 0.4 ng/mL. The relative standard deviation (RSD) was 1.8% for 50 ng/mL of silver (n = 5)."
Colorimetric determination of manganese(II) in natural and waste waters after preconcentration on a polymeric adsorbent,"January 2012, issue 1",/journal/10809/volumes-and-issues/67-1,https://link.springer.com/article/10.1134/S1061934812010042,Articles,23 December 2011,"A combined procedure has been developed for the colorimetric determination of manganese(II) in natural and waste waters based on the selective preconcentration of metal ions on a polymer complexing adsorbent,—polystyrene-2-oxy-〈1-azo-1′〉-2′-oxy-3′-sulfo-5′-nitrobenzene, followed by the digital detection of the analytical signal. Manganese(II) is extracted (95–100%) in the batch mode in the pH range from 4.9 to 6.8. The determination is not interfered by n × 105-fold excess (by weight) of K, Na; n × 104-fold excess of Ca, Mg; n × 103-fold excess of Ba, Sr, Al, Fe(III); n × 102-fold excess of Ti(IV), Ni, Co, Zn, Pb, Cu. The accuracy of the procedure has been examined by the standard addition method. The relative standard deviation varies from 9 to 16%. The advantages of the procedure include simplicity, availability of the apparatus, rapidity, and the possibility of its application in field conditions."
A novel method for the determination of tiopronin by using potassium ferricyanide as spectroscopic probe reagent in pharmaceutical and urine samples,"January 2012, issue 1",/journal/10809/volumes-and-issues/67-1,https://link.springer.com/article/10.1134/S1061934812010091,Articles,23 December 2011,"In this paper, a novel method has been established to determine tiopronin using potassium ferricyanide as spectroscopic probe reagent. It has been demonstrated that Fe(III) is reduced to Fe(II) by tiopronin, and the in situ formed Fe(II) reacts with potassium ferricyanide to form soluble Prussian blue. Beer’s law is obeyed in the range of tiopronin concentration of 0.040–9.00 μg/mL at the maximal absorption wavelength of 735 nm. The linear regression equation is A = 0.0153 + 0.1605c (μg/mL) with a correlation coefficient of 0.9997 and the apparent molar absorption coefficient of 2.6 × 104 L/mol cm. The detection limit is 0.030 μg/mL and RSD is 1.3%. The parameters with regard to determination have been optimized and the reaction mechanism has been discussed. This method has been successfully applied to determine tiopronin in pharmaceutical and urine samples with satisfactory results."
Speciation analysis of manganese in tea samples using flame atomic absorption spectrometry after cloud point extraction,"January 2012, issue 1",/journal/10809/volumes-and-issues/67-1,https://link.springer.com/article/10.1134/S1061934812010194,Articles,23 December 2011,"The speciation of Mn(II) in tea infusion was studied using cloud point extraction (CPE). In tea infusion, the flavonoid-bound Mn(II) was extracted at pH 5.0 using Triton X-100 (TX-100), the remaining free aquated Mn(II) and weakly-complexed Mn(II) in solution were both chelated with 8-hydroxyquinoline (HOx) and CPE-preconcentrated with TX-100. The enriched analyte was determined by flame AAS. The optimal concentrations for CPE of 0.02 ppm Mn were as follows: TX-100, 0.2% (v/v); HOx, 1.0 × 10−4 M; NaCl, 1.0% (w/v). LOD was 1.9 μg/L with a preconcentration factor of 10–20. The method was validated using a standard XAD-resin separation procedure and applied to synthetic seawater and CRM samples."
"Simultaneous spectrophotometric and liquid chromatographic determination of dextromethorphan hydrobromide, phenylephrine hydrochloride, and carbinoxamine maleate in pharmaceutical preparations","January 2012, issue 1",/journal/10809/volumes-and-issues/67-1,https://link.springer.com/article/10.1134/S1061934812010066,Articles,23 December 2011,"Simultaneous determination of dextromethorphan hydrobromide (DEX), phenylephrine hydrochloride (PHEN), and carbinoxamine maleate (CAR) in pharmaceutical preparations was performed by using liquid chromatograpy (LC) and spectrophotometry. In LC, the separation was achieved on a C18 column and the optimal mobile phase for satisfactory separation in a gradient elution program was found to be acetonitrile-sodium perchlorate solution (5: 95, v/v) initially, then a linear gradient up to 60% acetonitrile in 8 min. In spectrophotometric method, a chemometric technique, principal component regression (PCR), was used. In the method, the absorbance data matrix corresponding to the concentration data matrix was obtained by the measurement of absorbances in their zero order spectra by Δλ = 1 nm in the 210–300 nm range. Then, the calibration was obtained by using this data matrix for the prediction of unknown concentrations of DEX, PHEN, and CAR in their ternary mixture. The methods proposed were validated and successfully applied to a pharmaceutical preparation, capsule, and the results were compared."
Determination of fragrance allergens in essential oils and evaluation of their in vitro permeation from essential oil formulations through cultured skin,"January 2012, issue 1",/journal/10809/volumes-and-issues/67-1,https://link.springer.com/article/10.1134/S1061934812010182,Articles,23 December 2011,"We developed a high-performance liquid chromatography method using fluorometric detection to simultaneously determine the allergens in fragrances, primarily structurally related allylbenzenes in essential oils. The effect of essential oil carriers—cloves, basil, and cinnamon—on the release and percutaneous absorption of the oils was studied in vitro using a cultured epidermal autograft membrane model."
Determination of polychlorinated biphenyls by fast chromatography mass-spectrometry in environmental and biological samples,"January 2012, issue 1",/journal/10809/volumes-and-issues/67-1,https://link.springer.com/article/10.1134/S106193481201011X,Articles,23 December 2011,"A method for the determination of polychlorinated biphenyls (PCB) by fast gas chromatography coupled with mass-spectrometric detection in selective ion monitoring mode has been developed. Chromatographic separation was carried out with HT-8 column (30 m × 0.25 mm) under sharp temperature increase from 80 to 320°C at a rate of 40°C/min. Duration of chromatography is 10 min. Fast chromatography conditions suggested by authors makes it possible to increase S/N ratios 10 times and so to reduce significantly the representative weight of the sample and develop an effective sample preparation technique. The method was used for PCB determination in Baikal area samples such as soil, snow, sediments from Lake Baikal and its tributaries, tissues of Baikal omul (Coregonus migratorius, Georgi, 1775) and blubber of Baikal seal (Phoca sibirica Gm.). The sample preparation stage includes PCB extraction from environmental samples and hydrolyzate of biological material with the following cleanup of the extract on the compact silica gel and florisil cartridges (0.5 g of the sorbent). The method enables the measurements of total PCBs and isomer groups of the same chlorination level with interlaboratory precision of no greater than 10% and the determination of indicator congeners (PCBs 28, 52, 101, 118, 138, 153, and 180) with a precision not exceeding 15%."
Mass spectral study of the skin peptide of brown frog Rana temporaria from Zvenigorod population,"December 2011, issue 14",/journal/10809/volumes-and-issues/66-14,https://link.springer.com/article/10.1134/S1061934811140152,Articles,22 December 2011,"Skin secretions of amphibian are an interesting source of biologically active peptides. The present study provides the profile of the skin secretions of the brown frog Rana temporaria from Zvenigorod population (Russia). Sequencing of the skin secretion components has been carried out on an ion cyclotron resonance instrument with electrospray ionization and two methods of fragmentation activation, collisional activation and electron capture. For sequencing of the peptides containing intermolecular C-terminal disulfide cycle two methods of disulfide bond opening have been used: reduction with subsequent alkylation of the free thiol groups and oxidation with performic acid with the formation of sulfo-acid groups. The peptide profile of Rana temporaria studied by a complex mass spectral method has been compared with the data for the frogs of other European populations of this species. For the first time we have revealed ornithokinin-antagonist of the ornithokinin receptor-in skin secretions of amphibians."
HPLC and MALDI investigation of the stress influence on the composition of skin secretion of the Common frog Rana temporaria,"December 2011, issue 14",/journal/10809/volumes-and-issues/66-14,https://link.springer.com/article/10.1134/S1061934811140164,Articles,22 December 2011,"Skin secretory amphibian antimicrobial peptides are the part of their immune defense. The present work is devoted to the study of the influence of “water environment stress” and additional bacterial impact on the composition of the skin secretion of the Common frog (Rana temporaria) by means of high-performance liquid chromatography (HPLC) and matrix assisted laser desorption/ionization (MALDI) mass spectrometry. It was shown that the contact of the amphibian species with Micrococcus luteus and Staphylococcus aureus stimulates the release of antimicrobial peptides, maintains the high bradykinin and related peptides levels in the skin secretion and influences the processing of the latter ones. The possibilities of mass spectrometric profiling by using HPLC and MALDI were demonstrated. This feature allows the detection of potentially bioactive peptides for their future direct testing, as has been shown for temporin M and brevinin 1Tb in the present study."
Identification of differential signs of squamous cell lung carcinoma by means of the mass spectrometry profiling of blood plasma,"December 2011, issue 14",/journal/10809/volumes-and-issues/66-14,https://link.springer.com/article/10.1134/S1061934811140139,Articles,22 December 2011,"The study deals with the search for potential biomarkers of squamous cell lung cancer by virtue of low-molecular weight proteome profiling (1–20 kDa) of blood plasma. The profiling was performed by automated sample preparation followed by matrix-assisted laser desorption/ionization time-of-flight mass spectrometry. The training set comprised of 152 blood plasma samples from patients with squamous cell lung cancer and 185 ones of the control group. For processing the profiles, the method of support vector machines was used in the environment of the ClinProTools 2.0 software and freely accessible language R for statistical analysis. The original software created in R-environment was shown to provide with more plentiful opportunities in the search for potential biomarkers, i.e., mass spectral peaks, in comparison to the ClinProTools 2.0 software. As a result of study, a number of 15 mass spectral peaks was established, which discriminated blood plasma samples collected from patients with squamous cell lung cancer and those of the control group. The selection of mass spectral peaks may potentially serve for the early diagnostics of the disease."
An atmospheric pressure ionization source based on desorption electrospray ionization technology (DESI) for ion cyclotron resonance mass spectrometry,"December 2011, issue 14",/journal/10809/volumes-and-issues/66-14,https://link.springer.com/article/10.1134/S1061934811140024,Articles,22 December 2011,"An atmospheric pressure ionization source based on desorption electrospray ionization technology for a bench-top hybrid FTICR mass spectrometer is described. The ion source was characterized using low-molecular-weight-weight pharmaceutical samples. The dependences of signal intensities on various experimental parameters (solvent composition, surface temperature, spray voltage, etc.) were studied. Based on the results obtained, plausible mechanisms of desorption electrospray ionization for the analytes under the study are discussed."
Mass spectrometry determination of the isotopic composition of uranium hexafluoride,"December 2011, issue 14",/journal/10809/volumes-and-issues/66-14,https://link.springer.com/article/10.1134/S106193481114019X,Articles,22 December 2011,"An absolute method for the determination of isotopic composition of substances in multiple collector mass spectrometers was proposed. The detailed analysi of terms used in the method for the determination of the isotopic composition of uranium hexafluoride was given. Parabolic nature of occurring constant measurement error, obtained in theory, was proved by test data for 235U within a wide range of its concentrations. In order to use the method of measurements in practice, the registration of constant error, through linear discriminatory relations Δc

i
(c

i
), preliminary determined using uranium hexafluoride with standard isotopic composition, was proposed. The advantages of the developed method in comparison with the traditional analysis procedures, applied at present, were considered."
Gas-dynamic fluctuations and noises in the interface of an atmospheric pressure ionization ion source,"December 2011, issue 14",/journal/10809/volumes-and-issues/66-14,https://link.springer.com/article/10.1134/S1061934811140036,Articles,22 December 2011,"The paper discusses the mechanisms of origin of ion current noise in a mass spectrometer owing to gas dynamic processes in the interface. It has been shown that the effect can be strong for a so-called ‘short’ interface, where the distance between the sampler outlet, that is, the nozzle or transportation capillary, is of the same size as the Mach barrel length, which would take place if the gas can extend freely. The spectra of gas dynamic noises have been computed in the axially symmetric approach for the above interfaces; the computed noise spectra have been shown to correlate well with those measured for total ion current to the interface skimmer."
Effect of metastable ions on the formation of mass of spectra of a magnetic instrument with single focusing,"December 2011, issue 14",/journal/10809/volumes-and-issues/66-14,https://link.springer.com/article/10.1134/S1061934811140103,Articles,22 December 2011,"Metastable ions play important role in the background formation; therefore, the knowledge of the specific features of their emergence is necessary. In this work, we report the study of the reasons and laws of the formation of ions of this type. A procedure is proposed for the search for precursor and product ions corresponding to metastable ions that decomposed in the field-free zone between the exit from the ion source and an entrance of the magnetic mass-analyzer, and also of ions formed in the accelerating zone of the ion source. Using this procedure we could identify peaks in the mass spectrum unknown previously."
"Fragmentation of sputtered vanadium and niobium cluster ions, kinetic release and dissociation energy","December 2011, issue 14",/journal/10809/volumes-and-issues/66-14,https://link.springer.com/article/10.1134/S106193481114005X,Articles,22 December 2011,"The generation and unimolecular fragmentation of V
+
n

 and Nb
+
n

 clusters formed in sputtering vanadium and niobium surfaces by Xe+ ions has been studied. The method of measuring the kinetic energy of fragment ions (kinetic energy release distribution) has been used to determine the dissociation energy. Kinetic energy spectra have been measured in the field-free zone (corresponding to a time window of 10−5–10−4 sec after emission) of an ion microanalyzer with double focusing in reverse geometry. The results of spectra measurement were treated using the Rice-Ramsperge-Kassel theory of unimolecular reactions and the “evaporative ensemble”, which allowed us to calculate the dissociation energies of homonuclear V
1
n

 (n= 5–11) and Nb
1
n

 (n = 3–8) clusters."
Lumas-30 time-of-flight mass spectrometer with pulsed glow discharge for direct determination of nitrogen in steel,"December 2011, issue 14",/journal/10809/volumes-and-issues/66-14,https://link.springer.com/article/10.1134/S1061934811140097,Articles,22 December 2011,"The problem of quantitative determination of nitrogen in steel has become one of the main tasks in modern metallurgy due to the intensive use of nitrogen as an alloy additive. The presence of such additives is known to improve a number of steel characteristics (corrosion resistance, nonmagnetic behavior, strength, etc.). Both direct and indirect analytical methods have many disadvantages and call for revision. The direct technique of nitrogen determination in steel using a a pulsed glow discharge time-of-flight mass spectrometry is proposed in this paper. Successful application of the method for steel samples with different nitrogen concentrations was demonstrated. Dependence of the nitrogen signal intensity as a function of the repelling pulse delay was investigated, and the optimal delay time was obtained. The detection limit of for the proposed method was found to be 0.03%."
Detection of nerve agent markers by liquid chromatography-mass spectrometry,"December 2011, issue 14",/journal/10809/volumes-and-issues/66-14,https://link.springer.com/article/10.1134/S1061934811140140,Articles,22 December 2011,"An approach to the detection of metabolites of organophosphorous agents (OPA), such as O-iso-propylmethylphosphonic acid (detection limit, 4 ng/mL), O-pinacolylmethylphosphonic acid (0.6 ng/mL), and O-isobutylmethylphosphonic acid (1 ng/mL), in plasma samples was developed using liquid chromatography-mass spectrometry. The curves of the elutionxcretion of OPA metabolites were obtained for the samples of biological material of rats exposed to toxic substances. Determination was performed by mass spectrometry with electrospray ionization in the negative ion mode, using deprotonated molecules for detection. The biological samples were analyzed by reversed-phase chromatography using hydrophilic end-capped adsorbents. Solid phase extraction on reversed-phase adsorption cartridges containing a copolymer of styrene and divinylbenzene was proposed for sample preparation."
An approach to the mass spectrometry identification of cyanobacterial peptides. The case of demethylmicrocystin-LR,"December 2011, issue 14",/journal/10809/volumes-and-issues/66-14,https://link.springer.com/article/10.1134/S1061934811140127,Articles,22 December 2011,"A general approach to the identification of cyanobacterial peptides is considered. It is based on a combination of liquid chromatography high resolution tandem mass spectrometry with the prior data. The algorithm of identification involves a comparison of the experimental spectra and theoretical ones generated both by the Mass Frontier software for the prediction of mass spectra and using various rules of cyclopeptide fragmentation. As an example, the demethylated variant of the most toxic microcystin was taken, namely demethylmicrocystin-LR, present in phytoplankton of the lake Sestroretskii Razliv. The substance was identified as [D-Asp3]microcystin-LR, an abundant demethylmicrocystin, or, less likely, as the later described [D-Asp3, Dhb7]microcystin-LR. Among the several types of tandem mass specta, the most useful for identification appeared to be the spectrum of fragments formed from the precursor ion [M+H]+ in the mode of dissociation induced by high energy collisions (HCD). The Mass Frontier software predicted most of the observed fragment ions."
Comparison of electron ionization mass spectra of some organic compounds (MW < 200 Da) recorded on mass spectrometers of various types,"December 2011, issue 14",/journal/10809/volumes-and-issues/66-14,https://link.springer.com/article/10.1134/S1061934811140176,Articles,22 December 2011,"Low-resolution electron ionization mass spectra recorded on various types of mass spectrometers (time-of-flight, quadrupole, and three-dimensional ion trap) were compared. A model mixture of 10 organic compounds (MW < 200 Da) was analyzed by gas chromatography-mass spectrometry. Pure mass spectra of analytes were extracted using the AMDIS software. The best repeatability was achieved for the time-of-flight mass spectrometer. The mass spectra recorded by a quadrupole and a time-of-flight mass spectrometer were quite similar. In the case of these instruments, library search using a commercial mass spectral data base (NIST’05) gave satisfactory result for each analyte (rank 1 or 2 in the “hit list”; Match > 900). In some cases, the mass spectra of model compounds recorded by the ion trap mass spectrometer differed in intensity of certain mass spectral peaks (but not in the set of peaks) from the mass spectra presented in the library and from the experimental mass spectra recorded by the time-of-flight and quadrupole instruments."
Complexation of antibiotic levomycetin (Chloroamphenicol) with α-hederin and hederasaponin c under the conditions of electrospray ionization,"December 2011, issue 14",/journal/10809/volumes-and-issues/66-14,https://link.springer.com/article/10.1134/S1061934811140115,Articles,22 December 2011,The complexation of antibiotic levomycetin (chloroamphenicol) with triterpene glycoside α-hederin and hederasaponin C was investigated by electrospray ionization mass spectrometry. The glycosides form complexes with levomycetin in the molar ratio 1: 1. The molecular complex of α-hederin is more stable than the one of hederasaponin C because of the presence of a free carboxyl group in its aglycone fragment. The carboxyl group of hederasaponin C is involved into the formation of a glycosidic bond with the trisaccharide unit and is not available for complex formation.
Characteristic features of mass-spectra of some nitroxide radicals,"December 2011, issue 14",/journal/10809/volumes-and-issues/66-14,https://link.springer.com/article/10.1134/S1061934811140206,Articles,22 December 2011,"Some compounds containing mono- and polynitroxide radicals have been investigated and characterized by electron ionization (EI), chemical ionization (CI), and matrix-assisted laser desorption-ionization (MALDI) mass spectrometry. Some characteristics of the mass spectra of these radicals are demonstrated. It was found that, under CI and MALDI conditions, ions [M+nH]+ are formed along with monoprotonated molecules [M+H]+, depending on the type of the radical n = 2–5."
Identification of the products of nonregioselective organic reactions by chromatography-mass spectrometry: Chloro derivatives of dialkyl ethers,"December 2011, issue 14",/journal/10809/volumes-and-issues/66-14,https://link.springer.com/article/10.1134/S1061934811140218,Articles,22 December 2011,The possibilities of GC-MS identification of the products of free-radical chlorination of dialkyl ethers are considered. The principal feature of this problem was the absence of appropriate reference information (both mass spectra and GC retention indices) for chloro derivatives of ethers. It was shown that all monochloro and selected dichloro derivatives can be identified on the basis of joint interpretation of their mass spectra combined with evaluating the retention indices using different additive schemes.
Ion optics of the LAMAS-10 laser time-of-flight mass spectrometer,"December 2011, issue 14",/journal/10809/volumes-and-issues/66-14,https://link.springer.com/article/10.1134/S1061934811140048,Articles,22 December 2011,"In laser time-of-flight mass spectrometers, satisfactory resolution by weight is achieved for a fixed initial kinetic energy acquired by the ions in the plasma. The integration of mass spectra in a wide energy range intended for obtaining satisfactory results of analysis leads to a 3–5-fold reduction of the resolving capacity. In the case of the LAMAS-10 device, the resolution for W = 50–300 eV energy dispersion of the ions varies from R ∼ 1000 (for W = 300 eV) to R ∼ 150 (for W = 50 eV), such values being insufficient for quantitative elemental analysis. It has been demonstrated that the main reason for the differences in the resolution values for LAMAS-10 are time aberrations by energies in the laser plasma drift space. The modification of the ion optics theory for LAMAS-10 allows the determination of the principles of the influence of the initial ion energies generated in the laser plasma on the resolution. The dependence of the conditions of the time focusing of ions by energies has been determined in a wide range of the initial values. This dependence provides software-controlled readjustment of the time focusing before the registration of the mass spectra for each initial ion energy. When time focusing of the ions was performed in a wide range of the initial energies, the resolution increased to R = 1300 at W = 50 eV, such parameters providing the quantitative analysis of solid bodies and powders."
Study of atmospheric pressure chemical ionization of PETN by ion mobility spectrometry/tandem mass spectrometry,"December 2011, issue 14",/journal/10809/volumes-and-issues/66-14,https://link.springer.com/article/10.1134/S1061934811140085,Articles,22 December 2011,We present the results of studying the effects of temperature and humidity of the reaction medium and the intensity of ultraviolet radiation on the atmospheric pressure chemical ionization of Penthrite. The peculiarities of the ion mobility spectra of this compound obtained by ion mobility spectrometry-tandem mass spectrometry are analyzed.
Real-time monitoring of intravenous hypnotics propofol,"December 2011, issue 14",/journal/10809/volumes-and-issues/66-14,https://link.springer.com/article/10.1134/S1061934811140061,Articles,22 December 2011,A method for the determination of intravenous hypnotics in blood by monitoring of its concentration in exhaled air under clinical conditions is described. The results of propofol quantification in exhaled air are compared with those in blood collected by means of mass spectrometry. The possibility of the on-line noninvasive control of propofol in blood in the course of complex anesthesia using a mass spectrometer with electron ionization is demonstrated.
Small-molecule analysis by surface-assisted laser desorption/ionization mass spectrometry,"December 2011, issue 13",/journal/10809/volumes-and-issues/66-13,https://link.springer.com/article/10.1134/S1061934811130065,Reviews,27 November 2011,"In order to meet the challenges facing modern chemistry, biology, and medicine, methods are required capable of performing rapid and reliable analysis of both individual compounds and complex mixtures at the molecular level. Matrix-assisted laser de-sorption/ionization mass spectrometry meets these requirements; however, some limitations complicate its application for the analysis of small molecules. Recently, small-molecule analysis has greatly progressed owing to development of surface-assisted laser desorption/ionization mass spectrometry involving approaches which combine the unique properties of nanostructured surface chemistry and morphology. This review examines such approaches and their specific application in small-molecule mass analysis."
